0	i dont now
0	because the heat goes but it also goes low
0	i think it is true partly true and partly false because if they are in a really cold environment it probably would affect it when it comes out but it is partly not because when they are in the crystalline it can not affect them as much as when they come out
0	It's false because if you look at the data, there are still some caterpillars that have the same temperature as the ones in the chrysalis's. That means they are in the same temperature as the ones who are growing up faster.
0	i think it is true because it said people reached the butterfly so i think it is true if they said they reached the butterfly mexico it has to be in the right temperature not to warm or to cold.
0	because they just don't just lay girl turtle
0	this is why i think that the answer is true because up in the right corner  it says that in mexico the population stayed about the same.
0	sometimes it might be harder to lay eggs and give birth in colder-weather because it might hurt
0	In the chart to the right in the outside with the crystals is almost the exact same outside with a caterpillar
0	Because I said so
0	Because the temperature is higher.
0	so on my chart i changed it to temp and it shows the colder it is the more likely to become a Caterpillar faster then the hotter places in the hotter places they are still in there chrysalis so it does affect how fast it goes through the life cycle and if i were a butterfly i would want to live in a colder place because i'm impatient.
0	because the report show that the tempiture doesnt really matter
0	It is true because from 1993 to 2018 it has stayed very close .The count is off by 9.00 million monarch butterflies.
0	because there all in the 80 to 85 temperature so it cant be because of the temperature. Some of them are almost the same temperatures but there different genders.
0	The monarch butterfly stays in mexico because it likes the heat.
0	i dont know
0	I think its true because it depends on the weather.And if is hot or cold 
0	I think that because the temperature goes higher and lower at all different years. For example, in 1960 the temperature of the sand was 84.56 and in 1962 the temperature was 85.10 which is higher then before.
0	i think  it is false because they don't rush right throw  there life cycle
0	I think it is true because different habitats can have an effect on stuff like the food there. not the right food can affect its life stages life, for example, it could be late on becoming a butterfly or like it could be a caterpillar for longer than it should
0	The number of butterfly have continuously been going up and down each year some dropping my the millions but the number is always changing each year making me say that this claim is false and that the number of butterflies has stayed the same each year. the lowest the butterfly population has been was in 2013 and the most is has been was in 1996 the numbers are way different than this author said.
0	it is very important to know understand protect these beautiful  animals
0	I think that the sand temperature in Rain Island has not been decreasing since 1960 because the temperature numbers have just kind of been scattered around after I organized the data by year.
0	it is true.
0	in 2018 there was 302 and in 1995 there where 630 and in 1996 there was 909 and in 2013 there was 33 so I think that that claim is false.
0	In 2013, the population was 33.50 million, but in 1998, it was almost 30 times that! Not much more to say.
0	I dont know
0	I think this clam is false, Because well I was reading it said that we have to keep estimating the range, Because more Monarch Butterfly's keep coming to the perfect whether in Mexico to the forest.
0	it take about a were
0	I think it has to do with the turtle population.Because on top of the sand it was warm,But when you dig it gets colder because theirs no sun light but on the other hand when they get played the ones more to the surface they have more light then others and it shows what is the temperature with is just the right to hatch in my option but the ones with less heat still might hatch that why i think it is partly true/partly false
0	yes because i looked at the map type thing and if i'm right it shows the population of the monarch butterfly.the map gives me a good way of seeing the population and im going with that the population is the same now than it was.
0	Because as the data shows from 1996 to 2013 the number of butterfly has gone down a big number. So what clam two is saying is that the numbers has stay the same but looking at the data you can see that is not true.
0	because it went from 33.50 to 909.50.
0	I think this claim is true because if the temp changes out side the sand changes.
0	butterfly's like the awareness but it does not help them grow does the awareness help us grow we like it like butterfly's it does not help us grow.
0	because it starts from caterpillar to chrysalis, then it ends with a caterpillar not a butterfly.
0	a male was born i 86.54 temp
0	I think its false because of global warming. Global warming would actually make the get go up.
0	I think this claim is true because the butterfly can't be in the cold or high winds unlike a caterpillar that stays on the ground.
0	I think that  it is partly Files cup it lakes a long time to              become a butterfly..
0	because the butterfly has to go places
0	i think true because in australia they have rain and sun some times and i think that would affect them in australia
0	because if sea turtles don't have enough sand they can't buried there eggs and if they do predators will get to them.
0	the population has moved around a lot because it has gone all the way from 33.50 to 909.50 and that is a big difference.
0	if you look at sample 6 in 1962 the temperature is at 85.10 but then if you look at sample 27 in 2014 its at 88.18
0	When the years went by the monarch butter flies population goes up little by little. so that means the population did not stay the same.
0	i think that if the temperature where to change the speed of the butterfly's growth then all the factors in the butterfly's life would change the speed of the butterfly growth and its life cycle i think maybe the winter could make them die so that why they go down to other areas such as Mexico and based on the data it says that the chrysalis was in 63 degree weather and that was the top degrees in this hole graph so that shows that the weather doesn't speed the life cycle of the monarch butterfly's.
0	I put every year in order and then looked at the count (millions). Then, I realized that there were numbers of all different places. Some were higher and some were lower. For example, in 2009, the amount was 96.00 and in 1996, the monarch count was 909.50.
0	in 2008 the temperature is 85.21 but in 2002 the temperature is 86.72
0	I think this is Partly True/Partly False because if you look at 1960 #24 the temperature is 84.56 F. Then in 1968 it decreases #14 to 83.75 F. So far its true but then in 1988 #5 it increases to 85.59 F and it really just keeps this process going over and over.
0	because the butterfly make hundreds of more butterfly
0	I know why it would be true, because Where it says claim two,  it says that its decreasing.
0	The reason why I think it is false is because it can't be true.
0	sometimes it did turn into a chrysalis, and sometimes it didn't. Iv'e heard that it depends how much food it has.
0	I think that the  sand tempechure WNT change whether  a sea turtle caches a boy or girl. Because i looked at the data table and saw that mostly  regardless of the  temechure ita an even chance.
0	is all way hot on a land so they have t o adapt to the heat and there in the sand so the egg are kept cold
0	it is false because i 1960 it was 84.56 degrees, and in 1962 it was 85.10 degrees, so it is not decreasing.
0	you need to start at 1993 and count up till 2018
0	Because the numbers on the chart.
0	I think this is false because number 27 is 2014 and 86 degrees and then we look at 1990 its also 86 degrees and then in 2016 its 85 degrees
0	if it was cold it probably not hatch
0	because some eggs need to be incubated and stuff and some dot so maybe the sand can cause it to not you hatch it can take longer
0	because mexico is a relay some stat. they wont be dead.
0	I think its partly true because some of the years the temperature is colder than the other years 2002 is warmer then 2008 and 2010 because they are colder then the later years.
0	the change in weather can happen
0	On the chart after 1960 it sometimes get higher and sometimes lower.
0	The data shows the caterpillars are turning into chrysalis at certain temperatures without supplying anymore info. How much did they eat? What did they eat? Where did they live? When did they eat? Were they sick? There's a lot more that we would need to know in order to tell. There are indoor caterpillars that turned in to chrysalis, but outdoor caterpillars, too. For all we know, the outdoor ones could be more productive out in the wild, and the indoor ones may just be fed and lazy.
0	I think this claim is wrong because in 1993 the population of monarch butterflies were at 311.50 million. But by 2003, the population has risen to 556.00 million. And by 2018 it went back down to 302.50. This is why I think the claim is false.
0	The count in millions has changed a lot
0	i think its false because it said that they hatch in the sand and go find safety in the sea they don't  say anything about having a special feature.
0	This is shipping because of the forest fires and polotchiponthat has been happening for years
0	i think this because the temperature is going down and then going right back to the temperature it was at before.
0	its false because we don't have enough information.
0	because in the 1990s there was maybe half 84 and half 85 but in the 2000s it is  more 84 than 85 I sorted it by year so I could see the difference between years in order I just checked if it was not just the 2000s they were talking about but it did not matter.
0	i think it is false because the sand cant get colder only the water can
0	I think it is partly true partly false because some butter fly were made from the cocoon and sme had to die off so i dont know if it is true or false.
0	because when my uncle was in the coast caused  had to practice scuba diving and when he did did they boat like a almost 100 year old turtle in i think i said i think to do something with it he never told me what he did with the turtle
0	It has not been decreasing because it got higher.
0	because in 1960 the sand temperature was 84.56 and in and in 1972 it was 84.20
0	I think it is false because the turtle born in Playa for example is a female that was born at a temperature of 85.80 degrees Fahrenheit and one of the males born in Playa is 84.98. There is also males, and females born in Surname that are almost exactly the same temperature when they were born. In conclusion that is why i think that The sand temperature doesn't affect whether leatherback eggs hatch as a male or female.   p
0	It's True because it is the same thing but their are a little difference. They almost have the same patterns.
0	I think it is because if its cold the butterfly might freeze and if they are warm they will have a longer lifespan and they migrate so if the to some place warm and the temperature changes they might die
0	I don't think that the temperature affects there gender because they were already made in the costume of the turtle. So if I was in my moms costume and it was hot I don't think that would affect my gender. But this is a hole different animal. But its not able to switch its gender.A mom cant just say i want a girl. that's not possible.
0	The report dos not say it decreases.
0	I think this clam is true, Because in the story it says the Monarch Butterfly's temperature affects how quickly it goes through its life cycle stages.
0	In my graph since the year 1993 it has rapidly increased, rapidly decreased, and mediocrity decreased. Which is the exact opposite of the scientists claims.
0	I think this is true because the data table shows that the temperature was decreasing lower and lower each time they tested it.
0	I think this claim is partly true because mostly a lot of females make it to Mexico to lay eggs when they hatch the females die. That wouldn't make the population of butterflies be exactly the same. The females lay several eggs witch would make more not the same. It is almost rare for butterflies to make it back from Mexico because of the weather or they die in Mexico.
0	I think it doesn't mater
0	I think it is false because if an egg is laying playa sand it can come out as a female or male because if you look at the chart and look at what gender is next to playa sand it will say either female or male, not just male, not not just female. Same to do with the Surname sand.
0	I think this claim is false because as you can tell with the years sorted in this order, you can see how the temperatures go up, down, up, down.  I notes that toward the end in the parts the temp raised! I think it's safe to say this claim is false. on the chart, the green circle represents the temp dropping and the blue circle represents the temp rising. these are just two examples of this.
0	because It's mostly the same temperature.
0	It is false because the sand temperature keeps on going to 84 to 85. It starts at 84 then went up to 85 in 2016 so it's going up and not down.
0	I think its true because in colder weather, monarch butterflies usually go inside where it warmer but when  monarch butterflies are in warmer weather they tend to go outside because it would be way warmer than the colder times.
0	on the chart it shows that the temperature has decreased and in crested over time making this evidence true
0	Because it is true
0	If your looking at the chart, all the temperatures are around 83,85, and 84. Which means they haven't been decreasing at all.
0	its partly true because sea turtles do lay there eggs in the sand its partly false because the sand temperature does not help the eggs hatch into a boy or a girl
0	
0	if its cold or if its a bigger egg it will hatch more slow if its a bigger or more cold cattipiler will stay in to keep worm
0	I think its wrong because there are similar temperatures and some die as a caterpillar and some die in a chrysalis. for example, there is one where it's 60.90 and it dies as a caterpillar then there's one where its 60.98 and it dies as a chrysalis.
0	if you look at 1,2,and 3 the first is female and the temperature is at 85.80 and then the second one is male the temperature for that one is 85.04 but if you look at the third its female but the temperature is 84.77 which is colder than the males
0	because the temperature is the same all the time or in the same range or temp.
0	I think it is true because if this butterfly went some where really cold then i think it would affect how quickly it goes through their stages.
0	i think it is true because if there cocoon is frozen then they can't be changing and there stages of becoming a butterfly.That's why i think the temperature matters in a butterfly's habitat.
0	it is the same speed going throne life size.
0	The years are going up and the temperature is not getting warmer or colder it is staying in the 83.0-87.0 range
0	because some butterfly's moved to other places in the world they did not just stay in one place.
0	I think this is false because the count goes from like 90 to 400 to 30.  On the graph it goes from 50 to 200 to 900.  900 is the most.  If it stayed the same most of the data would be in a line.
0	they went up 1 or 2 but some went down 1
0	because it said it in the reading
0	so they know what they are doing
0	they lee for winter
0	Because if its cold the monarch will die because it does not have much fat on it so if will freeze to death
0	Claim: My claim is that the temperature of the sea turtles eggs doesnt affect the gender. Evidence: In the data it doesn't neccarsily show weather or not the it makes a different of the gender on the types of sea turtles. For example the lowest temperature. The highest temperature is 88.8 which is a female. The lowest temperature is 80.60 which is a male. Also in the data all the temperatures are mixed around it doesnt show anything like females are always hotter and males are colder and vice versa.Reasoning: That is the reasoning why i do not think that the temperature of the egg in the sand does not impact the gender of the sea turtle.
0	It says the sand temperature affects whether leatherback eggs hatch as male or female, but scientists figure out when they hatched.
0	The temp goes up by a degree and then one year it will go down by a degree.
0	this claim is false because in 1993 the count is about 311 million and in 2011 the count is about 144 million and that's a pretty big difference.
0	The Sea turtles, male or female, are born at a temperature of 80 to 90 degrees F.
0	i thin that is true because that is wat the data said and thats the soul of life for a outer fly
0	because each year more go to Mexico because it's warm in Mexico.
0	there are no other reasons
0	Because when it's a girl the temperature is in the 80's and when its a boy the temperature is in the 80's too.
0	Because you have to know the butterfly's temperature if you are going to learn about them
0	because they go to mexico in winter
0	The temperatures have not been decreasing they have been staying around 85 degrees the coldest its been there is 84 degrees.
0	If you put the temperature from lowest to highest and look at the male/  female called, the low temperature is female, and the male is in the high temperature.
0	because if the temperature change  will efeckit and it will not think it is clam.
0	some caterpillar's and chrysalis live in the same location and some are growing faster than others
0	I think it is kinda true that the population has stayed the same because in the summer i haven't seen alot of them but, their could be alot and i just don't see them so i think it is kinda true and kinda not true.
0	I think it is partly true/ partly false. I think this  if you look at the data, it will go back and fourth between chrysalis and caterpillar. Right in the middle of the data it goes back and fourth. there will sometimes be a caterpillar in the beginning. I believe that it could help to study the location of the butter fly. and if it is inside or outside a building/structure.
0	I think its partly true and partly false Because, it depends where they are like if there  Africa i could be jest right or too hot or in Maine it could be to cold that's why they go away for the winter. They go the warmer limits when there limit is too cold. That's why I think its partly true and partly false.
0	I think that it may be true because the highest temperature was a female and the lowest temperatures were all male. But i'm not positive all of the way because when the temperature got to around 84 degrees, it switched into like a pattern of male female male female female and then went onto the rest of the temps witch were only male.
0	I think it's partly true and partly false because there are some caterpillars that have not became a chrysalis in the same temperature as the caterpillars that have already became chrysalis.
0	I dont know
0	Different butterflies are at different stages and the temperature  has nothing to do with how fast the butterfly goes through the stages of its life.
0	so the temp. helps but not to hot
0	This is true because
0	id bryan bryan bryan bryan bryan bryan bryan bryan bryan bryan bryan bryan bryan bryan
0	there wore more boys than girls but  they were pretty close the same amount so that's why I said it was partly true and partly false
0	ID
0	I think is's false from 1996 the was 909.50 million butterflies going to Mexico compared 2018 with 302.50 million to 2013 with only 33.50
0	i think that it is ministre but false
0	the go throw stages and the winter that are they miller mills from that nachrol habitat
0	because all female turtles lay their eggs on the beach and then she leaves them
0	because some places sand and stuff can be a different but id if has been changing
0	you got to save the travel
0	The numbers of the butterfly is not the same
0	I believe the claim is false because in my graph the temperature has shown increase from the year 1960.
0	I think the turtles are letter back because there are different to other  times of anamules
0	I think this claim is false because there is a lot of variety each year. for example in 2009 there were 96 million butterflies and in 2010 there were 201 million butterflies.
0	i think that because they can both be man or female
0	yes because 50 50
0	I think its false because male and female turtles were being born in 85 degrees.The same goes for 84 degrees.
0	no they are not because other monarch butterfly are migrating there.
0	It's not about the sand temperature it's about if their genes are stronger and their genes determine what gender they are.
0	it changed a lot and they were in all kinds of places
0	true because everything ranges from 0 to 900
0	I believe that the claim is false because on the chart in 1960 the temp.was 84.56 and the other years have had a lower temp.And other years the temp. has been higher.
0	the monarch population staying the same is false because looking at my data, the numbers are nowhere near eachother
0	the temperature of  the sand in rain island,Australia has been  decreasing since 1960.
0	vanessa
0	3 males were born in very hot sand and 2 females were born in coldsand
0	Because the temperature has been going up and down since 1960-2016.
0	because it was in the reading!!!!!
0	i dont know
0	All of the facts that were included in this text had great details. I think temperature does effect how fast the monarchs go through their life cycle. I think this because if they get to cold when they are in their chrysalis they can freeze on the inside and not grow. Also, if it is too hot for the caterpillar in it's chrysalis it would probably kill them and cause them to not grow anymore.
0	the temperature is always within 2 degrees
0	because if it is cold the babies will die
0	It is false because in 2002 it was 86.72 and in 2008 it was 15.21 but in 1964 it was 84.56
0	its more worm down in mexico
0	I think it's partly true because it shows that inside they are mostly still chrysalis and outside its more of caterpillars
0	I think this is false because in 1960 the temperature was 84.56 and the the temperature in 1962 was 85.10 so its been going up not down.
0	it has mostly changed
0	They have not stayed the same since scientists started keeping track. They actually have decreased by over 300 million the first year and then over 20 million the last year
0	If you look at the chart the year 1960 is lowest but then it is increasing not decreasing so I think that claim 2 is false.
0	Yes, because if you look at the temperature it is going down and down more.
0	because for some reason the heat makes the gender different and the turtles know this so they place their eggs in different places accordingly.
0	I think claim 2 is false because the population is going up a lot and is almost up to 1000 so i so not think claim 2 is telling the truth.
0	it keeps the eggs warm
